#rR,AeroCent,StrcTwst,BMassDen,FlpStff,EdgStff,GJStff,EAStff,Alpha,FlpIner,EdgIner,PrecrvRef,PreswpRef,FlpcgOf,EdgcgOf,FlpEAOf,EdgEAOf
#[-],[-],[deg],[kg/m],[Nm2],[Nm2],[Nm2],[N],[-],[kgm],[kgm],[m],[m],[m],[m],[m],[m]
0.23304608	0	0.00E+00	0.0997	1.59E+09	4.00E+09	0	0	0	0	0	0	0	0	0	0	0
0.249176	0	0.00E+00	0.092	1.36E+09	3.75E+09	0	0	0	0	0	0	0	0	0	0	0
0.26530592	0	0.00E+00	0.0856	1.10E+09	3.45E+09	0	0	0	0	0	0	0	0	0	0	0
0.2814408	0	0.00E+00	0.0797	8.76E+08	3.14E+09	0	0	0	0	0	0	0	0	0	0	0
0.29756576	0	0.00E+00	0.0745	6.81E+08	2.73E+09	0	0	0	0	0	0	0	0	0	0	0
0.31369568	0	0.00E+00	0.07	5.35E+08	2.55E+09	0	0	0	0	0	0	0	0	0	0	0
0.3298256	0	0.00E+00	0.0657	4.09E+08	2.33E+09	0	0	0	0	0	0	0	0	0	0	0
0.34595552	0	0.00E+00	0.0619	3.15E+08	1.83E+09	0	0	0	0	0	0	0	0	0	0	0
0.3620904	0	0.00E+00	0.0584	2.39E+08	1.58E+09	0	0	0	0	0	0	0	0	0	0	0
0.37821536	0	0.00E+00	0.0553	1.76E+08	1.32E+09	0	0	0	0	0	0	0	0	0	0	0
0.39434528	0	0.00E+00	0.0524	1.26E+08	1.18E+09	0	0	0	0	0	0	0	0	0	0	0
0.4104752	0	0.00E+00	0.0498	1.07E+08	1.02E+09	0	0	0	0	0	0	0	0	0	0	0
0.42660512	0	0.00E+00	0.0474	9.09E+07	7.98E+08	0	0	0	0	0	0	0	0	0	0	0
0.44274496	0	0.00E+00	0.045	7.63E+07	7.10E+08	0	0	0	0	0	0	0	0	0	0	0
0.45886496	0	0.00E+00	0.0428	6.11E+07	5.18E+08	0	0	0	0	0	0	0	0	0	0	0
0.47499488	0	0.00E+00	0.0406	4.95E+07	4.55E+08	0	0	0	0	0	0	0	0	0	0	0
0.4911248	0	0.00E+00	0.0381	3.94E+07	3.95E+08	0	0	0	0	0	0	0	0	0	0	0
0.49918976	0	0.00E+00	0.0364	3.47E+07	3.54E+08	0	0	0	0	0	0	0	0	0	0	0
0.50725472	0	0.00E+00	0.0344	3.04E+07	3.05E+08	0	0	0	0	0	0	0	0	0	0	0
0.51531968	0	0.00E+00	0.0318	2.65E+07	2.81E+08	0	0	0	0	0	0	0	0	0	0	0
0.51935216	0	0.00E+00	0.0304	2.38E+07	2.62E+08	0	0	0	0	0	0	0	0	0	0	0
0.52339456	0	0.00E+00	0.0286	1.96E+07	1.59E+08	0	0	0	0	0	0	0	0	0	0	0
0.52741712	0	0.00E+00	0.0269	1.60E+07	1.38E+08	0	0	0	0	0	0	0	0	0	0	0
0.5314496	0	0.00E+00	0.025	1.28E+07	1.19E+08	0	0	0	0	0	0	0	0	0	0	0
0.53548208	0	0.00E+00	0.0224	1.01E+07	1.02E+08	0	0	0	0	0	0	0	0	0	0	0
0.53951456	0	0.00E+00	0.0197	7.55E+06	8.51E+07	0	0	0	0	0	0	0	0	0	0	0
0.54354704	0	0.00E+00	0.0171	4.60E+06	6.43E+07	0	0	0	0	0	0	0	0	0	0	0
0.54757952	0	0.00E+00	0.0128	2.50E+05	6.61E+06	0	0	0	0	0	0	0	0	0	0	0
0.55	0	0.00E+00	0.0101	1.70E+05	5.01E+06	0	0	0	0	0	0	0	0	0	0	0
